fM1b,invKd,alpha1_2,
0.397,1.0341688149355124,1.2993254208610523
0.401,1.0717256988708939,1.346511734469447
0.409,1.151506141458492,1.4467475524950328
0.42,1.2710391419098164,1.5969283197693638
0.44,1.5309326264186984,1.9234574185602673
0.5,2.781795900104111,3.495036860957478
0.56,5.754016496784969,7.229322522931397
