inv_kd1,0.9_subCycleNumber,0.95_subCycleNumber,0.99_subCycleNumber,
1.0,20,26,40
1.1111111111111112,14,18,27
1.2499999999999998,10,13,20
1.4285714285714288,8,10,15
1.6666666666666667,7,8,12
2.0,6,7,10
2.4999999999999996,5,6,8
3.3333333333333335,4,5,6
4.999999999999999,3,4,5
9.999999999999998,3,3,4
