1/kd,fM1,fM2,fM3,
1.0,0.392525581981523,0.353789125088561,0.253685292929916
1.1111111111111112,0.404196642210664,0.347738535350141,0.248064822439196
1.25,0.417107231686520,0.341010362143182,0.241882406170298
1.4285714285714286,0.431536562810266,0.333447269979699,0.235016167210035
1.6666666666666667,0.447872136758131,0.324829727935539,0.227298135306330
2.0,0.466675776047986,0.314837586206415,0.218486637745599
2.5,0.488810732332214,0.302975773115041,0.208213494552746
3.3333333333333335,0.515715648671463,0.288413346563977,0.195871004764560
5.0,0.550101804022890,0.269571617243075,0.180326578734035
10.0,0.598294141356483,0.242732517754480,0.158973340889037
